Year,Week_x,Abbr_RDBMS_Winner,Week2,Day,Date,Time,Home_Team,FINAL_TEAM_NAME,Opponent,TEAM_POINTS,TEAM_YARDS,TEAM_TURNOVERS,TEAM_TURNOVER_DIFFERENTIAL,OPPONENTS_POINTS,OPPONENTS_YARDS,OPPONENTS_TURNOVERS,OPPONENTS_TURNOVER_DIFFERENTIAL,TEAM_POINT_MARGIN,GAMEID,BINARY_WIN,W-L-T,Power Index FPI,Power Index RK,Power Index TREND,Power Index OFF,Power Index DEF,Power Index ST,Ranks SOS,Ranks REM SOS,Ranks AVGWP,DIVISION_538_Winner,ELO WITH QB_538_Winner,ELO CHANGE_538_Winner,CURRENT QB ADJ_538_Winner,Points_Diff_538_Winner,Playoffs_Prob_538_Winner,Division_Prob_538_Winner,Bye_Prob_538_Winner,SB_Prob_538_Winner,REAL_WINS2_538_Winner,REAL_LOSSES2_538_Winner,REAL_TIES_538_Winner,PROJ_WINS4_538_Winner,PROJ_LOSS4_538_Winner,EPA/play_RDBMS_Winner,OVR_SUCCESS_RATE_RDBMS_Winner,Dropback EPA_RDBMS_Winner,DROPBACK_SR_RDBMS_Winner,Rush EPA_RDBMS_Winner,RUN_SR_RDBMS_Winner,TOTAL DVOA_FO_WEEKLY_Winner,LAST WEEK_FO_WEEKLY_Winner,DAVE_WEI_DVOA_FO_WEEKLY_Winner,OFFENSE DVOA_FO_WEEKLY_Winner,DEFENSE DVOA_FO_WEEKLY_Winner,S.T. DVOA_FO_WEEKLY_Winner,RK_FO_ANNUAL_Winner,TOTAL DVOA_FO_ANNUAL_Winner,DAVE_WEI_DVOA_FO_ANNUAL_Winner,OFFENSE DVOA_FO_ANNUAL_Winner,DEFENSE DVOA_FO_ANNUAL_Winner,S.T. DVOA_FO_ANNUAL_Winner,non-adj VOA_FO_ANNUAL_Winner,Last Year_FO_ANNUAL_Winner,ESTIM. WINS_FO_ANNUAL_Winner,SCHEDULE RANK_FO_ANNUAL_Winner,VAR._FO_ANNUAL_Winner,TOTAL_GAME_POINTS,TOTAL_GAME_YARDS,TOTAL_GAME_TURNOVERS,PLAYOFFS_BINARY,GAME_TYPE,Model1_Prediction,Model2_Prediction,Model3_Prediction,Model4_Prediction,Model5_Prediction,Model1_Error,Model2_Error,Model3_Error,Model4_Error,Model5_Error
2017,2,KC,2,Sun,17-Sep,1:00PM,1,Kansas City Chiefs,Philadelphia Eagles,27,344,0,2,20,406,2,-2,7,742,1,7-Oct,3.1,12,0,3.5,-1.2,0.8,21,0,6,AFC West,1654,41,0,0,0.8,0.57,0.46,0.14,1,0,0,11.3,4.7,0.165,0.442,0.164,0.529,0.167,0.278,0.564,4,0.126,0.575,0.021,0.01,10,0.109,0.02,0.164,0.108,0.053,0.135,5,10,-0.04,0.157,47,750,2,0,Regular Season,24.75,23.26,26.41,27,29.01,2.25,3.74,0.59,0,2.01
2017,9,BUF,9,Thu,2-Nov,8:25PM,1,Buffalo Bills,New York Jets,21,307,3,-3,34,331,0,3,-13,743,0,8-Sep,-4.4,30,0,-3.1,-1.3,0,15,0,16,AFC East,1559,19,0,0,0.63,0.21,0.12,0.03,5,2,0,9.6,6.4,-0.145,0.453,-0.061,0.545,-0.375,0.2,0.015,10,-0.003,-0.069,-0.031,0.052,22,-0.107,-0.172,-0.111,0.025,0.029,-0.095,19,6.8,-0.03,0.164,55,638,3,0,Regular Season,19.96,22.13,16.99,16,16.81,1.04,1.13,4.01,5,4.19
2017,9,NYJ,9,Thu,2-Nov,8:25PM,1,New York Jets,Buffalo Bills,34,331,0,3,21,307,3,-3,13,743,1,11-May,-7.3,30,0,-5.4,-1.3,-0.6,14,0,22,AFC East,1434,-14,0,-71.5,0.02,0.003,0.003,0.003,3,5,0,5.8,10.2,0.143,0.422,0.37,0.462,-0.013,0.395,-0.158,26,-0.145,-0.121,0.042,0.005,27,-0.192,-0.151,-0.107,0.056,-0.03,-0.192,32,4.9,-0.005,0.103,55,638,3,0,Regular Season,18.11,19.68,22.53,20,26.55,15.89,14.32,11.47,14,7.45
2017,13,BUF,13,Sun,3-Dec,1:00PM,0,Buffalo Bills,New England Patriots,3,268,1,0,23,435,1,0,-20,744,0,8-Sep,-4.4,1,0,-3.1,-1.3,0,15,0,16,AFC East,1496,34,0,-39.9,0.31,0.02,0.01,0.003,6,5,0,8.4,7.6,-0.257,0.354,-0.487,0.295,0.226,0.476,-0.112,21,-0.169,-0.162,-0.004,0.046,22,-0.107,-0.172,-0.111,0.025,0.029,-0.095,19,6.8,-0.03,0.164,26,703,2,0,Regular Season,19.96,22.33,18.19,16,12.07,16.96,19.33,15.19,13,9.07
2017,13,NE,13,Sun,3-Dec,1:00PM,0,New England Patriots,Buffalo Bills,23,435,1,0,3,268,1,0,20,744,1,15-4-0,8.7,1,0,9.7,-1.5,0.5,26,0,3,AFC East,1731,5,0,0,0.003,0.98,0.91,0.28,9,2,0,12.8,3.2,0.226,0.471,0.336,0.559,0.115,0.382,0.202,7,0.273,0.256,0.11,0.056,6,0.222,0.302,0.279,0.12,0.063,0.244,1,10.8,-0.043,0.111,26,703,2,0,Regular Season,28.32,31.75,32.9,31,34.17,5.32,8.75,9.9,8,11.17
2017,16,BUF,16,Sun,24-Dec,1:00PM,1,Buffalo Bills,New England Patriots,16,326,0,1,37,411,1,-1,-21,745,0,8-Sep,-4.4,1,0,-3.1,-1.3,0,15,0,16,AFC East,1506,16,0,-54.6,0.36,0.003,0.003,0.003,8,6,0,8.6,7.4,-0.081,0.391,-0.067,0.404,-0.11,0.364,-0.109,19,-0.207,-0.135,0.008,0.034,22,-0.107,-0.172,-0.111,0.025,0.029,-0.095,19,6.8,-0.03,0.164,53,737,1,0,Regular Season,19.96,22.33,23.77,27,18.73,3.96,6.33,7.77,11,2.73
2017,16,NE,16,Sun,24-Dec,1:00PM,1,New England Patriots,Buffalo Bills,37,411,1,-1,16,326,0,1,21,745,1,15-4-0,8.7,1,0,9.7,-1.5,0.5,26,0,3,AFC East,1723,15,0,0,0.003,0.003,0.92,0.27,11,3,0,12.7,3.3,0.266,0.588,0.246,0.563,0.284,0.611,0.221,8,0.299,0.28,0.12,0.06,6,0.222,0.302,0.279,0.12,0.063,0.244,1,10.8,-0.043,0.111,53,737,1,0,Regular Season,28.32,31.75,31.35,31,32.83,8.68,5.25,5.65,6,4.17
2017,WildCard,BUF,18,Sun,7-Jan,1:05PM,1,Buffalo Bills,Jacksonville Jaguars,3,263,2,-2,10,230,0,2,-7,746,0,8-Sep,-4.4,9,0,-3.1,-1.3,0,15,0,16,AFC East,1517,20,0,0,0.41,0.08,0.02,0.003,9,7,0,8.5,7.5,-0.187,0.351,-0.194,0.36,-0.172,0.333,-0.109,19,-0.207,-0.135,0.008,0.034,22,-0.107,-0.172,-0.111,0.025,0.029,-0.095,19,6.8,-0.03,0.164,13,493,2,1,WildCard,19.96,17.2,14.54,16,14.88,16.96,14.2,11.54,13,11.88
2017,WildCard,JAX,18,Sun,7-Jan,1:05PM,1,Jacksonville Jaguars,Buffalo Bills,10,230,0,2,3,263,2,-2,7,746,1,7-Dec,4,9,0,0.4,3.6,-0.1,30,0,4,AFC South,1515,-18,0,0,0.59,0.14,0.04,0.01,10,6,0,10.5,5.5,-0.127,0.404,-0.183,0.414,-0.07,0.393,0.221,8,0.299,0.28,0.12,0.06,8,0.138,0.128,0.004,-0.159,-0.025,0.212,27,9,-0.06,0.243,13,493,2,1,WildCard,25.32,25.5,19.89,20,16.51,15.32,15.5,9.89,10,6.51
2017,5,BUF,5,Sun,8-Oct,1:00PM,1,Buffalo Bills,Cincinnati Bengals,16,221,1,2,20,388,3,-2,-4,747,0,8-Sep,-4.4,23,0,-3.1,-1.3,0,15,0,16,AFC East,1548,33,0,0,0.6,0.37,0.19,0.04,3,1,0,9.5,6.5,-0.151,0.3,-0.145,0.283,-0.162,0.333,0.143,6,0.065,-0.077,-0.181,0.039,22,-0.107,-0.172,-0.111,0.025,0.029,-0.095,19,6.8,-0.03,0.164,36,609,4,0,Regular Season,19.96,22.13,15.1,16,15.53,3.96,6.13,0.9,0,0.47
2017,5,CIN,5,Sun,8-Oct,1:00PM,1,Cincinnati Bengals,Buffalo Bills,20,388,3,-2,16,221,1,2,4,747,1,9-Jul,-3.7,23,0,-2.4,-1.3,0,28,0,17,AFC North,1474,25,0,-13.2,0.16,0.08,0.02,0.003,1,3,0,6.7,9.3,-0.012,0.387,0.076,0.436,-0.162,0.304,0.094,19,0.068,-0.118,-0.192,0.02,24,-0.143,-0.117,-0.069,0.05,-0.024,-0.136,14,6.5,-0.013,0.192,36,609,4,0,Regular Season,20.41,22.31,22.41,20,24.31,0.41,2.31,2.41,0,4.31
2017,11,BUF,11,Sun,19-Nov,4:05PM,1,Buffalo Bills,San Diego Chargers,24,393,6,-6,54,429,0,6,-30,748,0,8-Sep,-4.4,4,0,-3.1,-1.3,0,15,0,16,AFC East,1493,-34,0,-29.8,0.36,0.04,0.01,0.003,5,4,0,8,8,-0.218,0.446,-0.446,0.455,0.261,0.429,-0.137,21,-0.171,-0.115,0.062,0.04,22,-0.107,-0.172,-0.111,0.025,0.029,-0.095,19,6.8,-0.03,0.164,78,822,6,0,Regular Season,19.96,18.3,15.93,24,17.46,4.04,5.7,8.07,0,6.54
2017,11,LAC,11,Sun,19-Nov,4:05PM,1,San Diego Chargers,Buffalo Bills,54,429,0,6,24,393,6,-6,30,748,1,7-Sep,6.1,4,0,4.1,2.5,-0.5,25,0,12,AFC West,1453,-9,0,-10.9,0.07,0.01,0.003,0.003,3,6,0,6.3,9.7,0.236,0.5,0.354,0.605,0.096,0.375,0.024,18,0.052,0.057,-0.057,-0.09,13,0.068,0.152,0.103,-0.039,-0.075,0.153,21,8.2,-0.049,0.096,78,822,6,0,Regular Season,26.66,26.86,32.09,31,32.34,27.34,27.14,21.91,23,21.66
2017,10,BUF,10,Sun,12-Nov,1:00PM,0,Buffalo Bills,New Orleans Saints,10,198,1,0,47,482,1,0,-37,749,0,8-Sep,-4.4,3,0,-3.1,-1.3,0,15,0,16,AFC East,1528,-32,0,0,0.5,0.11,0.05,0.02,5,3,0,8.7,7.3,-0.341,0.34,-0.346,0.353,-0.328,0.308,-0.066,17,-0.083,-0.086,0.027,0.046,22,-0.107,-0.172,-0.111,0.025,0.029,-0.095,19,6.8,-0.03,0.164,57,680,2,0,Regular Season,19.96,22.03,13.59,10,8.07,9.96,12.03,3.59,0,1.93
2017,10,NO,10,Sun,12-Nov,1:00PM,0,New Orleans Saints,Buffalo Bills,47,482,1,0,10,198,1,0,37,749,1,6-Dec,6.7,3,0,7.9,-1.2,0,9,0,7,NFC South,1610,12,0,0,0.8,0.63,0.38,0.09,6,2,0,10.9,5.1,0.388,0.589,0.323,0.5,0.433,0.651,0.321,5,0.355,0.221,-0.133,-0.034,1,0.35,0.373,0.224,-0.114,0.012,0.306,16,14.1,0.014,0.064,57,680,2,0,Regular Season,27.05,30.11,34.63,31,36.64,19.95,16.89,12.37,16,10.36
2017,2,BUF,2,Sun,17-Sep,1:00PM,1,Buffalo Bills,Carolina Panthers,3,176,0,0,9,255,0,0,-6,750,0,8-Sep,-4.4,11,0,-3.1,-1.3,0,15,0,16,AFC East,1500,16,0,-18.8,0.31,0.19,0.07,0.02,1,0,0,7.7,8.3,-0.264,0.333,-0.143,0.378,-0.529,0.235,0.214,3,-0.052,-0.051,-0.326,-0.061,22,-0.107,-0.172,-0.111,0.025,0.029,-0.095,19,6.8,-0.03,0.164,12,431,0,0,Regular Season,19.96,18.2,12.88,3,9.76,16.96,15.2,9.88,0,6.76
2017,2,CAR,2,Sun,17-Sep,1:00PM,1,Carolina Panthers,Buffalo Bills,9,255,0,0,3,176,0,0,6,750,1,6-Nov,3.6,11,0,1.1,2.6,-0.1,4,0,13,NFC South,1547,20,0,0,0.47,0.26,0.16,0.04,1,0,0,9,9,-0.112,0.397,0.04,0.488,-0.374,0.24,0.424,5,0.094,-0.082,-0.464,0.042,9,0.126,0.134,-0.001,-0.08,0.047,0.117,24,10.3,0.035,0.089,12,431,0,0,Regular Season,25.07,25.42,20.35,20,17.26,16.07,16.42,11.35,11,8.26
2017,2,NO,2,Sun,17-Sep,1:00PM,0,New Orleans Saints,New England Patriots,20,429,0,0,36,555,0,0,-16,751,0,6-Dec,6.7,1,0,7.9,-1.2,0,9,0,7,NFC South,1479,-19,0,-34.9,0.18,0.08,0.03,0.003,0,1,0,6.8,9.2,-0.001,0.438,0.003,0.447,-0.012,0.412,-0.255,22,-0.122,0.202,0.486,0.029,1,0.35,0.373,0.224,-0.114,0.012,0.306,16,14.1,0.014,0.064,56,984,0,0,Regular Season,27.05,30.32,33.1,31,23.77,7.05,10.32,13.1,11,3.77
2017,2,NE,2,Sun,17-Sep,1:00PM,0,New England Patriots,New Orleans Saints,36,555,0,0,20,429,0,0,16,751,1,15-4-0,8.7,1,0,9.7,-1.5,0.5,26,0,3,AFC East,1647,-41,0,0,0.7,0.58,0.27,0.1,0,1,0,10.1,5.9,0.309,0.526,0.619,0.591,-0.117,0.438,-0.246,24,0.163,0.287,0.496,-0.037,6,0.222,0.302,0.279,0.12,0.063,0.244,1,10.8,-0.043,0.111,56,984,0,0,Regular Season,28.32,31.65,42.44,31,38.32,7.68,4.35,6.44,5,2.32
2017,12,NO,12,Sun,26-Nov,4:25PM,1,New Orleans Saints,St. Louis Rams,20,346,0,1,26,415,1,-1,-6,752,0,6-Dec,6.7,10,0,7.9,-1.2,0,9,0,7,NFC South,1649,5,0,0,0.93,0.69,0.43,0.11,8,2,0,11.8,4.2,0.044,0.421,-0.046,0.439,0.275,0.375,0.323,2,0.339,0.275,-0.064,-0.017,1,0.35,0.373,0.224,-0.114,0.012,0.306,16,14.1,0.014,0.064,46,761,1,0,Regular Season,27.05,27.7,26.98,20,23.92,7.05,7.7,6.98,0,3.92
2017,12,LA,12,Sun,26-Nov,4:25PM,1,St. Louis Rams,New Orleans Saints,26,415,1,-1,20,346,0,1,6,752,1,6-Nov,3.9,10,0,2.5,1.1,0.3,17,0,5,NFC West,1546,-21,0,0,0.64,0.49,0.09,0.02,7,3,0,10.1,5.9,0.116,0.419,0.231,0.462,-0.158,0.318,0.357,4,0.382,0.142,-0.134,0.081,3,0.276,0.272,0.113,-0.095,0.068,0.263,30,11.3,0.003,0.267,46,761,1,0,Regular Season,25.26,26.97,30.14,31,28.96,0.74,0.97,4.14,5,2.96
2017,14,NO,14,Thu,7-Dec,8:25PM,1,New Orleans Saints,Atlanta Falcons,17,306,1,2,20,343,3,-2,-3,753,0,6-Dec,6.7,7,0,7.9,-1.2,0,9,0,7,NFC South,1643,16,0,0,0.96,0.78,0.19,0.08,9,3,0,11.6,4.4,0.025,0.5,0.037,0.514,-0.004,0.467,0.308,3,0.357,0.247,-0.078,-0.017,1,0.35,0.373,0.224,-0.114,0.012,0.306,16,14.1,0.014,0.064,37,649,4,0,Regular Season,27.05,28.71,22.87,20,22.3,10.05,11.71,5.87,3,5.3
2017,14,ATL,14,Thu,7-Dec,8:25PM,1,Atlanta Falcons,New Orleans Saints,20,343,3,-2,17,306,1,2,3,753,1,7-Nov,4.5,7,0,4,0.1,0.4,1,0,8,NFC South,1617,-22,0,0,0.46,0.14,0.003,0.02,7,5,0,9.2,6.8,-0.011,0.535,0.01,0.543,-0.031,0.528,0.028,14,0.018,0.1,0.065,-0.007,14,0.05,0.048,0.085,0.023,-0.012,0.054,3,9,0.043,0.056,37,649,4,0,Regular Season,25.64,27.88,21.6,20,22.96,5.64,7.88,1.6,0,2.96
2017,Division,NO,19,Sun,14-Jan,4:40PM,1,New Orleans Saints,Minnesota Vikings,24,358,2,-1,29,403,1,1,-5,754,0,6-Dec,6.7,5,0,7.9,-1.2,0,9,0,7,NFC South,1637,12,0,0,0.003,0.37,0.17,0.08,12,5,0,11.7,4.3,0.03,0.493,0.101,0.545,-0.104,0.391,0.308,3,0.357,0.247,-0.078,-0.017,1,0.35,0.373,0.224,-0.114,0.012,0.306,16,14.1,0.014,0.064,53,761,3,1,Divisional Round,27.05,25.08,23.33,24,23.99,3.05,1.08,0.67,0,0.01
2017,Division,MIN,19,Sun,14-Jan,4:40PM,1,Minnesota Vikings,New Orleans Saints,29,403,1,1,24,358,2,-1,5,754,1,14-4-0,6,5,0,1.9,3.7,0.4,13,0,2,NFC North,1668,0,0,0,0.003,0.63,0.32,0.18,13,3,0,12.9,3.1,0.087,0.462,0.196,0.531,-0.096,0.345,0.028,14,0.018,0.1,0.065,-0.007,2,0.287,0.323,0.125,-0.172,-0.009,0.278,18,12.3,0.026,0.07,53,761,3,1,Divisional Round,26.6,27.14,29.87,24,28.3,2.4,1.86,0.87,5,0.7
2017,1,NO,1,Mon,11-Sep,7:10PM,1,New Orleans Saints,Minnesota Vikings,19,344,0,0,29,470,0,0,-10,755,0,6-Dec,6.7,5,0,7.9,-1.2,0,9,0,7,NFC South,1498,0,0,-12.8,0.29,0.16,0.08,0.02,0,0,0,7.6,8.4,0.136,0.5,0.285,0.585,-0.155,0.333,-0.251,17,-0.105,0.15,0.463,0.061,1,0.35,0.373,0.224,-0.114,0.012,0.306,16,14.1,0.014,0.064,48,814,0,0,Regular Season,27.05,25.08,26.09,20,26.51,8.05,6.08,7.09,1,7.51
2017,1,MIN,1,Mon,11-Sep,7:10PM,1,Minnesota Vikings,New Orleans Saints,29,470,0,0,19,344,0,0,10,755,1,14-4-0,6,5,0,1.9,3.7,0.4,13,0,2,NFC North,1498,0,0,5.8,0.37,0.24,0.1,0.02,0,0,0,8.2,7.8,0.299,0.413,0.606,0.486,-0.084,0.321,0.16,22,-0.01,0.386,0.207,-0.019,2,0.287,0.323,0.125,-0.172,-0.009,0.278,18,12.3,0.026,0.07,48,814,0,0,Regular Season,26.6,27.14,36.02,31,37.71,2.4,1.86,7.02,2,8.71
2017,17,NO,17,Sun,31-Dec,4:25PM,1,New Orleans Saints,Tampa Bay Buccaneers,24,323,1,2,31,455,3,-2,-7,756,0,6-Dec,6.7,17,0,7.9,-1.2,0,9,0,7,NFC South,1658,19,0,0,0.003,0.9,0.003,0.06,11,4,0,11.7,4.3,0.111,0.441,0.28,0.5,-0.089,0.37,0.35,2,0.373,0.224,-0.114,0.012,1,0.35,0.373,0.224,-0.114,0.012,0.306,16,14.1,0.014,0.064,55,778,4,0,Regular Season,27.05,30.62,24.52,20,27.1,3.05,6.62,0.52,4,3.1
2017,17,TB,17,Sun,31-Dec,4:25PM,1,Tampa Bay Buccaneers,New Orleans Saints,31,455,3,-2,24,323,1,2,7,756,1,11-May,0.1,17,0,2.2,-1.8,-0.3,8,0,28,NFC South,1419,-5,0,-62,0.003,0.003,0.003,0.003,4,11,0,4.3,11.7,0.11,0.512,0.212,0.517,-0.138,0.5,-0.124,21,-0.141,0.052,0.12,-0.055,23,-0.124,-0.141,0.052,0.12,-0.055,-0.162,22,6,0.037,0.064,55,778,4,0,Regular Season,22.83,24.2,25.92,27,27.31,8.17,6.8,5.08,4,3.69
2017,15,PIT,15,Sun,17-Dec,4:25PM,0,Pittsburgh Steelers,New England Patriots,24,413,1,0,27,360,1,0,-3,757,0,13-4-0,5.5,1,0,5.2,0.1,0.2,29,0,9,AFC North,1663,4,0,0,0.003,0.003,0.96,0.17,11,2,0,13.2,2.8,0.139,0.485,0.341,0.543,-0.089,0.419,0.238,4,0.2,0.178,-0.045,0.014,4,0.259,0.249,0.175,-0.054,0.031,0.284,4,11.2,-0.022,0.146,51,773,2,0,Regular Season,26.28,28.35,30.15,31,29.93,2.28,4.35,6.15,7,5.93
2017,15,NE,15,Sun,17-Dec,4:25PM,0,New England Patriots,Pittsburgh Steelers,27,360,1,0,24,413,1,0,3,757,1,15-4-0,8.7,1,0,9.7,-1.5,0.5,26,0,3,AFC East,1708,-38,0,0,0.003,0.003,0.76,0.22,10,3,0,12.2,3.8,0.256,0.536,0.239,0.487,0.297,0.647,0.188,7,0.251,0.254,0.124,0.058,6,0.222,0.302,0.279,0.12,0.063,0.244,1,10.8,-0.043,0.111,51,773,2,0,Regular Season,28.32,30.34,27.65,27,32.13,1.32,3.34,0.65,0,5.13
2017,Division,PIT,19,Sun,14-Jan,1:05PM,0,Pittsburgh Steelers,Jacksonville Jaguars,42,545,2,-2,45,378,0,2,-3,758,0,13-4-0,5.5,9,0,5.2,0.1,0.2,29,0,9,AFC North,1664,0,0,0,0.003,0.76,0.29,0.14,13,3,0,13,13,0.145,0.462,0.3,0.516,-0.454,0.25,0.238,4,0.2,0.178,-0.045,0.014,4,0.259,0.249,0.175,-0.054,0.031,0.284,4,11.2,-0.022,0.146,87,923,2,1,Divisional Round,26.28,23.22,35.33,24,31.03,15.72,18.78,6.67,18,10.97
2017,Division,JAX,19,Sun,14-Jan,1:05PM,0,Jacksonville Jaguars,Pittsburgh Steelers,45,378,0,2,42,545,2,-2,3,758,1,7-Dec,4,9,0,0.4,3.6,-0.1,30,0,4,AFC South,1532,17,0,0,0.003,0.24,0.06,0.02,11,6,0,10.5,5.5,0.322,0.467,0.473,0.5,0.19,0.438,0.188,7,0.251,0.254,0.124,0.058,8,0.138,0.128,0.004,-0.159,-0.025,0.212,27,9,-0.06,0.243,87,923,2,1,Divisional Round,25.32,24.09,29.03,24,35.36,19.68,20.91,15.97,21,9.64
2017,5,PIT,5,Sun,8-Oct,1:00PM,0,Pittsburgh Steelers,Jacksonville Jaguars,9,371,5,-4,30,313,1,4,-21,759,0,13-4-0,5.5,9,0,5.2,0.1,0.2,29,0,9,AFC North,1614,25,0,0,0.86,0.8,0.41,0.09,3,1,0,10.8,5.2,-0.282,0.405,-0.332,0.433,-0.123,0.316,0.202,2,0.196,0.041,-0.165,-0.004,4,0.259,0.249,0.175,-0.054,0.031,0.284,4,11.2,-0.022,0.146,39,684,6,0,Regular Season,26.28,23.22,18.62,24,15.81,17.28,14.22,9.62,15,6.81
2017,5,JAX,5,Sun,8-Oct,1:00PM,0,Jacksonville Jaguars,Pittsburgh Steelers,30,313,1,4,9,371,5,-4,21,759,1,7-Dec,4,9,0,0.4,3.6,-0.1,30,0,4,AFC South,1439,-11,0,0,0.31,0.23,0.04,0.003,2,2,0,7.8,8.2,0.095,0.333,-0.023,0.353,0.149,0.324,0.237,8,0.135,0.019,-0.237,-0.019,8,0.138,0.128,0.004,-0.159,-0.025,0.212,27,9,-0.06,0.243,39,684,6,0,Regular Season,25.32,24.09,23.01,20,26.79,4.68,5.91,6.99,10,3.21
2017,3,PIT,3,Sun,24-Sep,1:00PM,1,Pittsburgh Steelers,Chicago Bears,17,282,2,0,23,306,2,0,-6,760,0,13-4-0,5.5,27,0,5.2,0.1,0.2,29,0,9,AFC North,1621,16,0,0,0.79,0.62,0.4,0.09,2,0,0,11.2,4.8,-0.041,0.5,-0.042,0.478,-0.04,0.556,0.39,3,0.288,0.204,-0.198,-0.012,4,0.259,0.249,0.175,-0.054,0.031,0.284,4,11.2,-0.022,0.146,40,588,4,0,Regular Season,26.28,25.84,19.13,20,20.43,9.28,8.84,2.13,3,3.43
2017,3,CHI,3,Sun,24-Sep,1:00PM,1,Chicago Bears,Pittsburgh Steelers,23,306,2,0,17,282,2,0,6,760,1,11-May,-5,27,1,-5.8,1,-0.2,5,0,25,NFC North,1360,-14,0,-119.9,0.03,0.01,0.003,0.003,0,2,0,4.4,11.6,-0.11,0.385,-0.285,0.321,0.022,0.432,-0.332,26,-0.157,-0.212,0.087,-0.032,25,-0.17,-0.118,-0.15,-0.004,-0.024,-0.201,25,5.7,0.076,0.144,40,588,4,0,Regular Season,19.58,18.29,17,17,16.46,3.42,4.71,6,6,6.54
2017,8,LAC,8,Sun,29-Oct,1:00PM,1,San Diego Chargers,New England Patriots,13,349,1,-1,21,414,0,1,-8,761,0,7-Sep,6.1,1,0,4.1,2.5,-0.5,25,0,12,AFC West,1468,34,0,-16.1,0.11,0.03,0.003,0.003,3,4,0,6.9,9.1,0.149,0.519,0.071,0.515,0.272,0.524,-0.049,22,-0.047,0.04,-0.013,-0.101,13,0.068,0.152,0.103,-0.039,-0.075,0.153,21,8.2,-0.049,0.096,34,763,1,0,Regular Season,26.66,27.07,25.16,24,26.99,13.66,14.07,12.16,11,13.99
2017,8,NE,8,Sun,29-Oct,1:00PM,1,New England Patriots,San Diego Chargers,21,414,0,1,13,349,1,-1,8,761,1,15-4-0,8.7,1,0,9.7,-1.5,0.5,26,0,3,AFC East,1689,17,0,0,0.92,0.73,0.52,0.18,5,2,0,11.5,4.5,0.051,0.442,0.217,0.519,-0.204,0.324,0.084,13,0.085,0.26,0.212,0.036,6,0.222,0.302,0.279,0.12,0.063,0.244,1,10.8,-0.043,0.111,34,763,1,0,Regular Season,28.32,27.93,32.25,27,26.74,7.32,6.93,11.25,6,5.74
2017,10,LAC,10,Sun,12-Nov,1:00PM,1,San Diego Chargers,Jacksonville Jaguars,17,322,2,0,20,398,2,0,-3,762,0,7-Sep,6.1,9,0,4.1,2.5,-0.5,25,0,12,AFC West,1462,0,0,-16.5,0.1,0.02,0.003,0.003,3,5,0,6.6,9.4,-0.117,0.397,0.021,0.41,-0.301,0.379,-0.04,21,-0.032,0.002,-0.053,-0.095,13,0.068,0.152,0.103,-0.039,-0.075,0.153,21,8.2,-0.049,0.096,37,720,4,0,Regular Season,26.66,21.94,20.08,24,18.86,9.66,4.94,3.08,7,1.86
2017,10,JAX,10,Sun,12-Nov,1:00PM,1,Jacksonville Jaguars,San Diego Chargers,20,398,2,0,17,322,2,0,3,762,1,7-Dec,4,9,0,0.4,3.6,-0.1,30,0,4,AFC South,1519,21,0,0,0.83,0.56,0.2,0.03,5,3,0,10,10,-0.125,0.321,-0.13,0.373,-0.115,0.2,0.179,4,0.194,0.048,-0.182,-0.052,8,0.138,0.128,0.004,-0.159,-0.025,0.212,27,9,-0.06,0.243,37,720,4,0,Regular Season,25.32,21.68,25.95,24,21.38,5.32,1.68,5.95,4,1.38
2017,1,LAC,1,Mon,11-Sep,10:20PM,1,San Diego Chargers,Denver Broncos,21,249,1,1,24,321,2,-1,-3,763,0,7-Sep,6.1,24,0,4.1,2.5,-0.5,25,0,12,AFC West,1437,0,0,-61.6,0.15,0.07,0.02,0.003,0,0,0,6.3,9.7,0.023,0.448,0.219,0.556,-0.296,0.273,-0.01,16,-0.02,0.097,-0.097,-0.204,13,0.068,0.152,0.103,-0.039,-0.075,0.153,21,8.2,-0.049,0.096,45,570,3,0,Regular Season,26.66,22.14,17.26,24,21.89,5.66,1.14,3.74,3,0.89
2017,1,DEN,1,Mon,11-Sep,10:20PM,1,Denver Broncos,San Diego Chargers,24,321,2,-1,21,249,1,1,3,763,1,11-May,-4.3,24,0,-7.3,3.4,-0.4,16,0,30,AFC West,1556,0,0,21.2,0.44,0.27,0.13,0.04,0,0,0,8.6,7.4,-0.008,0.418,0.186,0.514,-0.247,0.3,-0.046,14,-0.064,-0.035,0.033,0.022,29,-0.224,-0.301,-0.187,-0.038,-0.074,-0.173,15,5.5,-0.027,0.205,45,570,3,0,Regular Season,20.02,14.31,16.76,10,22.1,3.98,9.69,7.24,14,1.9
2017,3,LAC,3,Sun,24-Sep,4:25PM,0,San Diego Chargers,Kansas City Chiefs,10,330,3,-3,24,311,0,3,-14,764,0,7-Sep,6.1,12,0,4.1,2.5,-0.5,25,0,12,AFC West,1420,-11,0,-73.9,0.04,0.003,0.003,0.003,0,2,0,5.1,10.9,-0.113,0.425,-0.151,0.426,-0.043,0.423,-0.078,13,-0.041,0.062,-0.022,-0.162,13,0.068,0.152,0.103,-0.039,-0.075,0.153,21,8.2,-0.049,0.096,34,641,3,0,Regular Season,26.66,26.76,20.19,20,19.32,16.66,16.76,10.19,10,9.32
