PtsW,Power Index FPI,Power Index OFF,Power Index DEF_Losing Team,Power Index ST,Ranks SOS,Ranks AVGWP,YdsW,TOW,EPA/play,OVR_SUCCESS_RATE,Dropback EPA,DROPBACK_SR,Rush EPA,RUN_SR,PtsL,Power Index FPI_Losing Team,Power Index OFF_Losing Team,Power Index DEF,Power Index ST_Losing Team,Ranks SOS_Losing Team,Ranks AVGWP_Losing Team,YdsL,TOL,EPA/play_Loss,OVR_SUCCESS_RATE_Loss,Dropback EPA_Loss,DROPBACK_SR_Loss,Rush EPA_Loss,RUN_SR_Loss
27.0,7.5,3.2,3.2,0.0,15.0,2.0,308.0,2.0,-0.01,0.515,-0.034,0.429,0.001,0.556,10.0,6.2,2.9,4.3,0.1,14.0,7.0,147.0,2.0,-0.41200000000000003,0.261,-0.39,0.306,-0.49,0.1
26.0,12.2,11.2,3.2,0.5,8.0,3.0,377.0,1.0,0.10800000000000001,0.5,0.065,0.513,0.195,0.474,23.0,6.2,2.9,0.5,0.1,14.0,7.0,308.0,0.0,0.026000000000000002,0.314,0.21,0.3720000000000001,-0.266,0.222
21.0,3.4,4.2,3.2,-0.4,19.0,6.0,335.0,2.0,-0.111,0.394,0.012,0.395,-0.252,0.394,16.0,6.2,2.9,-0.4,0.1,14.0,7.0,421.0,4.0,-0.129,0.354,-0.374,0.308,0.24,0.423
23.0,3.4,4.2,3.2,-0.4,19.0,6.0,383.0,3.0,-0.18899999999999997,0.479,-0.428,0.455,0.174,0.517,10.0,6.2,2.9,-0.4,0.1,14.0,7.0,139.0,1.0,-0.5539999999999999,0.259,-0.674,0.237,-0.27,0.313
16.0,-0.6,-3.7,3.2,-0.6,12.0,17.0,269.0,0.0,-0.048,0.35700000000000004,0.18100000000000002,0.526,-0.321,0.156,6.0,6.2,2.9,3.6,0.1,14.0,7.0,222.0,2.0,-0.22699999999999998,0.322,-0.294,0.326,-0.05,0.313
21.0,-0.6,-3.7,3.2,-0.6,12.0,17.0,337.0,1.0,-0.03,0.467,-0.054000000000000006,0.429,0.001,0.515,19.0,6.2,2.9,3.6,0.1,14.0,7.0,300.0,3.0,-0.14800000000000002,0.388,-0.124,0.5,-0.16699999999999998,0.29600000000000004
30.0,2.9,3.6,-0.9,0.0,2.0,16.0,428.0,1.0,0.242,0.462,0.505,0.5479999999999999,0.002,0.382,24.0,-7.0,-5.9,-0.7,-0.1,6.0,28.0,414.0,3.0,0.013999999999999999,0.535,-0.027000000000000003,0.5429999999999999,0.09,0.52
51.0,7.5,3.2,-0.9,0.0,15.0,2.0,388.0,1.0,0.21,0.419,0.218,0.519,0.204,0.343,13.0,-7.0,-5.9,4.3,-0.1,6.0,28.0,230.0,3.0,-0.528,0.303,-0.706,0.28300000000000003,-0.11699999999999999,0.35
24.0,3.4,4.2,-0.9,-0.4,19.0,6.0,388.0,0.0,0.16399999999999998,0.484,0.145,0.421,0.191,0.5770000000000001,16.0,-7.0,-5.9,-0.4,-0.1,6.0,28.0,401.0,2.0,0.013999999999999999,0.486,0.10400000000000001,0.51,-0.196,0.429
30.0,3.5,1.8,-0.9,0.3,5.0,8.0,349.0,1.0,0.018000000000000002,0.473,-0.035,0.477,0.096,0.467,27.0,-7.0,-5.9,1.4,-0.1,6.0,28.0,343.0,3.0,-0.146,0.453,-0.22399999999999998,0.39,-0.008,0.565
34.0,7.8,6.2,-0.9,0.7,9.0,5.0,418.0,1.0,0.067,0.484,0.166,0.535,-0.155,0.368,31.0,-7.0,-5.9,0.9,-0.1,6.0,28.0,351.0,1.0,0.203,0.521,0.425,0.578,-0.153,0.429
42.0,7.8,6.2,-0.9,0.7,9.0,5.0,379.0,0.0,0.312,0.523,0.682,0.647,-0.09300000000000001,0.387,10.0,-7.0,-5.9,0.9,-0.1,6.0,28.0,329.0,3.0,-0.312,0.394,-0.23399999999999999,0.439,-0.628,0.214
20.0,1.9,0.0,-0.9,-0.5,16.0,12.0,289.0,0.0,0.017,0.414,0.145,0.467,-0.12,0.35700000000000004,14.0,-7.0,-5.9,2.5,-0.1,6.0,28.0,352.0,1.0,-0.266,0.365,-0.08800000000000001,0.411,-0.8190000000000001,0.222
38.0,0.3,-0.2,-0.9,-0.1,18.0,11.0,324.0,0.0,0.146,0.508,-0.057999999999999996,0.424,0.387,0.607,6.0,-7.0,-5.9,0.6,-0.1,6.0,28.0,286.0,3.0,-0.18899999999999997,0.366,-0.141,0.396,-0.331,0.278
29.0,1.2,2.9,-0.9,0.2,3.0,26.0,349.0,0.0,0.125,0.419,0.34,0.486,-0.193,0.32,3.0,-7.0,-5.9,-1.9,-0.1,6.0,28.0,347.0,4.0,-0.32899999999999996,0.378,-0.32899999999999996,0.404,-0.332,0.294
40.0,1.2,2.9,-0.9,0.2,3.0,26.0,461.0,0.0,0.163,0.426,0.20800000000000002,0.4320000000000001,0.11,0.419,20.0,-7.0,-5.9,-1.9,-0.1,6.0,28.0,345.0,4.0,-0.053,0.563,-0.132,0.528,0.17800000000000002,0.667
29.0,-9.9,-6.1,-0.9,0.0,25.0,32.0,362.0,0.0,0.09,0.452,-0.183,0.324,0.42200000000000004,0.607,21.0,-7.0,-5.9,-3.8,-0.1,6.0,28.0,278.0,2.0,-0.10400000000000001,0.397,-0.021,0.446,-0.377,0.235
37.0,7.5,3.2,-0.4,0.0,15.0,2.0,354.0,0.0,0.345,0.5489999999999999,0.204,0.583,0.389,0.5379999999999999,20.0,3.4,4.2,4.3,-0.4,19.0,6.0,358.0,3.0,0.126,0.517,0.289,0.512,-0.284,0.529
37.0,7.5,3.2,-0.4,0.0,15.0,2.0,339.0,0.0,0.14300000000000002,0.426,0.33,0.52,-0.069,0.318,8.0,3.4,4.2,4.3,-0.4,19.0,6.0,198.0,1.0,-0.248,0.338,-0.203,0.34,-0.332,0.333
34.0,1.6,1.4,-0.4,0.2,28.0,21.0,336.0,0.0,0.321,0.542,0.27699999999999997,0.5670000000000001,0.368,0.517,27.0,3.4,4.2,0.0,-0.4,19.0,6.0,491.0,2.0,0.198,0.5379999999999999,0.312,0.5870000000000001,-0.284,0.333
26.0,0.5,1.8,-0.4,-0.7,20.0,25.0,442.0,0.0,0.201,0.551,0.215,0.545,0.188,0.556,11.0,3.4,4.2,-0.5,-0.4,19.0,6.0,184.0,0.0,-0.086,0.449,-0.084,0.436,-0.094,0.5
26.0,7.5,3.2,-0.7,0.0,15.0,2.0,398.0,0.0,0.38,0.551,0.5820000000000001,0.6,0.171,0.5,21.0,2.9,3.6,4.3,0.0,2.0,16.0,348.0,0.0,0.115,0.473,0.239,0.529,-0.159,0.348
28.0,3.4,4.2,-0.7,-0.4,19.0,6.0,344.0,0.0,0.249,0.45,0.42100000000000004,0.5,0.024,0.385,23.0,2.9,3.6,-0.4,0.0,2.0,16.0,375.0,0.0,0.23600000000000002,0.542,0.39,0.5710000000000001,-0.14300000000000002,0.471
28.0,3.5,1.8,-0.7,0.3,5.0,8.0,455.0,2.0,0.098,0.507,0.165,0.5589999999999999,0.027999999999999997,0.455,12.0,2.9,3.6,1.4,0.0,2.0,16.0,308.0,1.0,-0.149,0.439,-0.171,0.396,-0.092,0.556
30.0,9.6,7.1,-0.7,0.3,27.0,1.0,340.0,0.0,0.131,0.364,0.361,0.423,-0.075,0.31,16.0,2.9,3.6,2.2,0.0,2.0,16.0,347.0,2.0,-0.175,0.451,-0.213,0.435,-0.10400000000000001,0.48
33.0,7.8,6.2,-0.7,0.7,9.0,5.0,265.0,1.0,0.077,0.473,0.23800000000000002,0.485,-0.16399999999999998,0.455,27.0,2.9,3.6,0.9,0.0,2.0,16.0,514.0,1.0,-0.013000000000000001,0.402,0.27899999999999997,0.5,-0.809,0.136
27.0,-3.3,0.3,-0.7,0.1,11.0,24.0,412.0,0.0,0.152,0.448,0.128,0.441,0.177,0.455,13.0,2.9,3.6,-3.7,0.0,2.0,16.0,224.0,1.0,-0.26,0.35100000000000003,-0.258,0.297,-0.263,0.45
26.0,12.2,11.2,3.6,0.5,8.0,3.0,350.0,0.0,0.201,0.462,0.43799999999999994,0.513,-0.156,0.385,3.0,-0.6,-3.7,0.5,-0.6,12.0,17.0,234.0,0.0,-0.203,0.355,-0.253,0.366,-0.105,0.333
10.0,3.4,4.2,3.6,-0.4,19.0,6.0,213.0,0.0,-0.145,0.35600000000000004,-0.047,0.4,-0.353,0.263,3.0,-0.6,-3.7,-0.4,-0.6,12.0,17.0,254.0,1.0,-0.3,0.343,-0.29,0.375,-0.34,0.214
21.0,3.4,4.2,3.6,-0.4,19.0,6.0,292.0,0.0,-0.11699999999999999,0.322,-0.09300000000000001,0.389,-0.155,0.217,13.0,-0.6,-3.7,-0.4,-0.6,12.0,17.0,415.0,3.0,-0.125,0.41,-0.07400000000000001,0.441,-0.25,0.333
22.0,1.6,1.4,3.6,0.2,28.0,21.0,373.0,0.0,0.066,0.446,0.228,0.521,-0.157,0.343,14.0,-0.6,-3.7,0.0,-0.6,12.0,17.0,164.0,1.0,-0.122,0.341,-0.23399999999999999,0.28,0.026000000000000002,0.421
17.0,3.5,1.8,3.6,0.3,5.0,8.0,283.0,2.0,-0.141,0.442,0.133,0.429,-0.326,0.452,7.0,-0.6,-3.7,1.4,-0.6,12.0,17.0,267.0,1.0,-0.20600000000000002,0.329,-0.21,0.358,-0.196,0.261
17.0,0.5,1.8,3.6,-0.7,20.0,25.0,231.0,1.0,-0.147,0.378,-0.08800000000000001,0.469,-0.293,0.154,16.0,-0.6,-3.7,-0.5,-0.6,12.0,17.0,388.0,2.0,-0.066,0.423,-0.027999999999999997,0.465,-0.11199999999999999,0.371
36.0,7.8,6.2,3.6,0.7,9.0,5.0,424.0,0.0,0.184,0.446,0.319,0.488,0.016,0.394,25.0,-0.6,-3.7,0.9,-0.6,12.0,17.0,252.0,2.0,-0.23800000000000002,0.381,-0.051,0.411,-1.734,0.14300000000000002
24.0,-3.7,1.2,3.6,-0.4,13.0,15.0,398.0,2.0,0.023,0.472,0.091,0.529,-0.037000000000000005,0.421,21.0,-0.6,-3.7,-4.5,-0.6,12.0,17.0,236.0,2.0,-0.006,0.4,0.122,0.474,-0.293,0.235
31.0,1.6,1.4,0.3,0.2,28.0,21.0,265.0,1.0,-0.125,0.406,-0.0,0.459,-0.29600000000000004,0.333,6.0,-6.5,-7.2,0.0,0.3,32.0,23.0,128.0,3.0,-0.632,0.298,-0.9109999999999999,0.27,-0.11599999999999999,0.35
17.0,-1.0,-3.1,0.3,-0.1,29.0,9.0,370.0,4.0,-0.09300000000000001,0.508,-0.113,0.511,-0.043,0.5,16.0,-6.5,-7.2,2.2,0.3,32.0,23.0,223.0,1.0,-0.153,0.414,-0.12,0.426,-0.221,0.391
42.0,9.6,7.1,0.3,0.3,27.0,1.0,430.0,0.0,0.435,0.5,0.723,0.586,0.165,0.419,21.0,-6.5,-7.2,2.2,0.3,32.0,23.0,310.0,2.0,-0.19399999999999998,0.414,-0.24100000000000002,0.4,-0.12300000000000001,0.435
30.0,7.5,0.6,0.3,0.2,30.0,4.0,381.0,2.0,-0.022000000000000002,0.419,0.12,0.5,-0.284,0.269,14.0,-6.5,-7.2,6.8,0.3,32.0,23.0,105.0,1.0,-0.612,0.22,-0.628,0.258,-0.584,0.158
33.0,7.5,0.6,0.3,0.2,30.0,4.0,323.0,1.0,0.066,0.438,0.177,0.468,-0.092,0.394,0.0,-6.5,-7.2,6.8,0.3,32.0,23.0,154.0,6.0,-0.542,0.322,-0.738,0.237,-0.18600000000000005,0.476
23.0,-2.2,-0.7,0.3,-0.5,22.0,22.0,375.0,1.0,0.02,0.349,0.111,0.366,-0.149,0.318,3.0,-6.5,-7.2,-1.0,0.3,32.0,23.0,262.0,1.0,-0.313,0.297,-0.363,0.275,-0.23,0.333
29.0,-5.7,-5.6,0.3,0.4,10.0,30.0,389.0,1.0,0.098,0.329,0.41600000000000004,0.476,-0.38,0.107,15.0,-6.5,-7.2,-0.5,0.3,32.0,23.0,213.0,3.0,-0.253,0.393,-0.266,0.429,-0.213,0.28600000000000003
26.0,-9.8,-3.5,0.3,0.2,26.0,29.0,316.0,0.0,0.10099999999999999,0.433,0.345,0.522,-0.433,0.238,18.0,-6.5,-7.2,-6.5,0.3,32.0,23.0,321.0,1.0,-0.042,0.424,0.016,0.444,-0.166,0.381
22.0,-8.0,-4.1,0.3,0.1,23.0,31.0,277.0,0.0,0.006999999999999999,0.41,0.136,0.475,-0.23800000000000002,0.28600000000000003,6.0,-6.5,-7.2,-3.9,0.3,32.0,23.0,271.0,0.0,-0.19699999999999998,0.34700000000000003,-0.22899999999999998,0.321,-0.087,0.438
31.0,-1.0,-3.1,-6.5,-0.1,29.0,9.0,305.0,0.0,0.096,0.453,0.235,0.531,-0.11599999999999999,0.333,21.0,-9.8,-3.5,2.2,0.2,26.0,29.0,381.0,2.0,0.055,0.493,0.165,0.524,-0.10400000000000001,0.448
37.0,-1.0,-3.1,-6.5,-0.1,29.0,9.0,424.0,0.0,0.26899999999999996,0.449,0.426,0.5,0.076,0.387,20.0,-9.8,-3.5,2.2,0.2,26.0,29.0,303.0,1.0,-0.19,0.397,-0.16699999999999998,0.4,-0.29100000000000004,0.385
59.0,9.6,7.1,-6.5,0.3,27.0,1.0,643.0,0.0,0.62,0.547,1.305,0.7,0.16399999999999998,0.444,10.0,-9.8,-3.5,2.2,0.2,26.0,29.0,200.0,3.0,-0.272,0.327,-0.195,0.368,-0.539,0.182
30.0,0.5,1.8,-6.5,-0.7,20.0,25.0,390.0,0.0,0.251,0.547,0.626,0.727,-0.14800000000000002,0.355,10.0,-9.8,-3.5,-0.5,0.2,26.0,29.0,233.0,1.0,-0.10300000000000001,0.481,-0.067,0.5,-0.161,0.45
31.0,6.1,6.9,-6.5,-0.5,31.0,14.0,476.0,1.0,0.175,0.529,0.161,0.486,0.19,0.5710000000000001,6.0,-9.8,-3.5,-0.3,0.2,26.0,29.0,283.0,1.0,-0.242,0.386,-0.122,0.408,-0.52,0.333
43.0,7.5,0.6,-6.5,0.2,30.0,4.0,379.0,1.0,0.18,0.507,0.462,0.5710000000000001,-0.11,0.441,0.0,-9.8,-3.5,6.8,0.2,26.0,29.0,184.0,4.0,-0.735,0.274,-0.846,0.292,-0.354,0.214
41.0,-2.2,-0.7,-6.5,-0.5,22.0,22.0,467.0,1.0,0.297,0.581,0.5,0.634,0.045,0.515,24.0,-9.8,-3.5,-1.0,0.2,26.0,29.0,284.0,2.0,-0.04,0.397,0.034,0.449,-0.29600000000000004,0.214
36.0,-8.7,-5.0,-6.5,-0.3,24.0,27.0,412.0,3.0,0.09300000000000001,0.493,0.11699999999999999,0.529,0.068,0.455,20.0,-9.8,-3.5,-3.5,0.2,26.0,29.0,384.0,1.0,-0.05,0.423,0.032,0.48,-0.247,0.28600000000000003
27.0,-3.8,-8.2,-6.5,-0.2,21.0,20.0,394.0,1.0,0.04,0.338,0.14300000000000002,0.35700000000000004,-0.094,0.313,14.0,-9.8,-3.5,4.6,0.2,26.0,29.0,230.0,4.0,-0.24,0.393,-0.17300000000000001,0.439,-0.423,0.267
17.0,-9.9,-6.1,-6.5,0.0,25.0,32.0,311.0,0.0,0.013999999999999999,0.345,0.09300000000000001,0.407,-0.055,0.29,16.0,-9.8,-3.5,-3.8,0.2,26.0,29.0,271.0,2.0,-0.151,0.392,-0.237,0.358,0.065,0.476
22.0,-6.5,-7.2,-6.5,0.3,32.0,23.0,374.0,1.0,0.01,0.42,0.242,0.5,-0.275,0.32299999999999995,21.0,-9.8,-3.5,0.3,0.2,26.0,29.0,362.0,1.0,0.057999999999999996,0.458,0.172,0.54,-0.201,0.273
40.0,-0.2,3.4,1.0,-0.1,1.0,20.0,490.0,1.0,0.321,0.485,0.56,0.5,0.08199999999999999,0.471,32.0,10.3,9.5,-3.4,-0.2,26.0,2.0,413.0,1.0,0.102,0.38,0.11599999999999999,0.333,0.059000000000000004,0.529
16.0,-2.9,-3.8,-2.9,-0.5,13.0,13.0,362.0,0.0,-0.083,0.375,0.015,0.417,-0.182,0.333,13.0,-3.6,-1.1,1.4,0.4,22.0,18.0,295.0,2.0,-0.235,0.418,-0.201,0.419,-0.297,0.417
27.0,6.7,1.5,-2.9,0.5,18.0,1.0,332.0,1.0,-0.053,0.403,-0.106,0.41,0.037000000000000005,0.391,3.0,-3.6,-1.1,4.8,0.4,22.0,18.0,205.0,3.0,-0.45299999999999996,0.299,-0.574,0.317,-0.264,0.269
35.0,-1.5,0.5,-2.9,-0.1,24.0,19.0,434.0,1.0,0.344,0.536,0.525,0.583,0.20800000000000002,0.5,30.0,-3.6,-1.1,-1.9,0.4,22.0,18.0,353.0,1.0,0.09,0.473,0.24100000000000002,0.507,-0.44799999999999995,0.35
37.0,-1.5,0.5,-2.9,-0.1,24.0,19.0,398.0,1.0,0.46,0.58,0.8440000000000001,0.7240000000000001,-0.071,0.381,34.0,-3.6,-1.1,-1.9,0.4,22.0,18.0,468.0,2.0,0.25,0.573,0.353,0.6,-0.035,0.5
31.0,0.5,-1.6,-2.9,0.0,32.0,8.0,430.0,2.0,0.163,0.484,0.223,0.5,-0.042,0.429,27.0,-3.6,-1.1,2.1,0.4,22.0,18.0,398.0,1.0,0.20199999999999999,0.458,0.307,0.476,0.055999999999999994,0.433
23.0,-0.9,-2.4,-2.9,-0.1,25.0,24.0,381.0,2.0,-0.035,0.374,0.02,0.4,-0.142,0.32299999999999995,23.0,-3.6,-1.1,1.5,0.4,22.0,18.0,304.0,0.0,0.013000000000000001,0.429,0.08900000000000001,0.444,-0.243,0.375
39.0,-2.9,-3.8,-4.5,-0.5,13.0,13.0,484.0,0.0,0.248,0.52,0.4320000000000001,0.56,-0.12,0.44,29.0,-8.8,-4.6,1.4,0.3,27.0,31.0,294.0,1.0,-0.111,0.3670000000000001,-0.09300000000000001,0.324,-0.141,0.435
31.0,-0.5,-2.5,-4.5,0.5,20.0,6.0,294.0,0.0,0.213,0.467,0.513,0.667,-0.032,0.303,13.0,-8.8,-4.6,1.4,0.3,27.0,31.0,318.0,2.0,-0.128,0.47,-0.133,0.519,-0.109,0.28600000000000003
34.0,-4.7,-0.9,-4.5,0.1,4.0,23.0,403.0,1.0,0.22699999999999998,0.459,0.361,0.514,0.09300000000000001,0.405,16.0,-8.8,-4.6,-3.9,0.3,27.0,31.0,275.0,2.0,-0.08,0.355,-0.016,0.375,-0.3,0.28600000000000003
33.0,-3.6,-1.1,-4.5,0.4,22.0,18.0,505.0,1.0,0.221,0.521,0.223,0.537,0.218,0.5,25.0,-8.8,-4.6,-2.9,0.3,27.0,31.0,429.0,1.0,0.17600000000000002,0.5,0.271,0.5529999999999999,-0.057999999999999996,0.368
30.0,-2.4,1.6,-4.5,0.2,7.0,27.0,486.0,2.0,0.201,0.5,0.366,0.579,-0.113,0.35,14.0,-8.8,-4.6,-4.1,0.3,27.0,31.0,364.0,2.0,-0.038,0.413,-0.001,0.431,-0.163,0.353
27.0,-2.4,1.6,-4.5,0.2,7.0,27.0,374.0,1.0,0.14300000000000002,0.4920000000000001,0.423,0.537,-0.4320000000000001,0.4,25.0,-8.8,-4.6,-4.1,0.3,27.0,31.0,403.0,1.0,0.047,0.441,0.172,0.476,-0.154,0.385
27.0,-4.2,-4.8,1.5,0.1,28.0,29.0,239.0,0.0,-0.157,0.284,-0.049,0.333,-0.282,0.226,17.0,-0.9,-2.4,0.6,-0.1,25.0,24.0,265.0,3.0,-0.28800000000000003,0.382,-0.366,0.353,-0.054000000000000006,0.471
30.0,6.7,1.5,1.5,0.5,18.0,1.0,355.0,0.0,0.006,0.366,0.063,0.405,-0.055999999999999994,0.324,28.0,-0.9,-2.4,4.8,-0.1,25.0,24.0,364.0,1.0,-0.025,0.382,0.018000000000000002,0.373,-0.155,0.412
38.0,4.6,0.3,1.5,-0.1,29.0,4.0,367.0,1.0,0.215,0.411,0.374,0.476,-0.0,0.32299999999999995,29.0,-0.9,-2.4,4.3,-0.1,25.0,24.0,336.0,2.0,0.161,0.414,0.156,0.455,0.174,0.28600000000000003
37.0,3.8,0.6,1.5,-0.2,19.0,12.0,449.0,1.0,0.406,0.561,0.62,0.625,0.20600000000000002,0.5,19.0,-0.9,-2.4,3.4,-0.1,25.0,24.0,363.0,3.0,-0.062,0.5,-0.175,0.422,0.141,0.64
25.0,-4.2,-4.8,-2.3,0.1,28.0,29.0,397.0,0.0,0.16699999999999998,0.424,0.43799999999999994,0.467,-0.06,0.389,3.0,-7.8,-5.0,0.6,-0.5,17.0,30.0,142.0,1.0,-0.275,0.386,-0.3,0.375,-0.243,0.4
24.0,4.6,0.3,-2.3,-0.1,29.0,4.0,355.0,0.0,0.057,0.478,0.276,0.56,-0.586,0.235,19.0,-7.8,-5.0,4.3,-0.5,17.0,30.0,364.0,2.0,-0.131,0.408,-0.17300000000000001,0.429,-0.07,0.379
38.0,2.5,2.4,-2.3,0.2,31.0,14.0,438.0,0.0,0.321,0.459,0.152,0.379,0.473,0.531,10.0,-7.8,-5.0,-0.1,-0.5,17.0,30.0,344.0,4.0,-0.149,0.404,-0.115,0.422,-0.235,0.36
38.0,4.7,5.8,-2.3,0.1,8.0,7.0,412.0,1.0,0.127,0.411,0.204,0.462,-0.066,0.28600000000000003,31.0,-7.8,-5.0,-1.2,-0.5,17.0,30.0,522.0,3.0,0.136,0.463,0.138,0.46,0.13,0.471
20.0,3.8,0.6,-2.3,-0.2,19.0,12.0,422.0,1.0,0.064,0.417,0.138,0.457,-0.005,0.378,17.0,-7.8,-5.0,3.4,-0.5,17.0,30.0,380.0,0.0,-0.006999999999999999,0.458,-0.028999999999999998,0.479,0.037000000000000005,0.417
49.0,-1.5,0.5,-2.3,-0.1,24.0,19.0,508.0,0.0,0.34700000000000003,0.556,0.336,0.5,0.35600000000000004,0.605,38.0,-7.8,-5.0,-1.9,-0.5,17.0,30.0,566.0,3.0,0.11699999999999999,0.57,0.155,0.597,-0.021,0.471
23.0,-0.9,-2.4,-2.3,-0.1,25.0,24.0,222.0,4.0,-0.23600000000000002,0.41,-0.32799999999999996,0.4320000000000001,-0.095,0.375,9.0,-7.8,-5.0,1.5,-0.5,17.0,30.0,265.0,2.0,-0.326,0.418,-0.519,0.422,-0.071,0.412
26.0,5.5,5.5,3.7,0.2,15.0,9.0,394.0,0.0,0.083,0.397,0.195,0.489,-0.09699999999999999,0.25,23.0,-2.1,-5.6,-0.2,-0.2,10.0,25.0,329.0,1.0,-0.036000000000000004,0.371,0.024,0.426,-0.158,0.261
24.0,3.8,0.6,3.7,-0.2,19.0,12.0,371.0,1.0,-0.061,0.471,0.19,0.541,-0.342,0.394,10.0,-2.1,-5.6,3.4,-0.2,10.0,25.0,279.0,2.0,-0.342,0.317,-0.325,0.35600000000000004,-0.385,0.222
19.0,0.5,-1.6,3.7,0.0,32.0,8.0,289.0,0.0,0.016,0.362,0.268,0.455,-0.21600000000000005,0.278,11.0,-2.1,-5.6,2.1,-0.2,10.0,25.0,269.0,1.0,-0.08800000000000001,0.333,0.002,0.4,-0.358,0.133
43.0,4.7,6.4,0.0,-0.4,2.0,3.0,522.0,0.0,0.3,0.539,0.40700000000000003,0.556,0.145,0.516,34.0,1.9,2.4,-1.4,-0.5,9.0,17.0,382.0,1.0,0.264,0.612,0.271,0.613,0.254,0.611
40.0,-0.6,2.3,0.0,0.1,23.0,10.0,462.0,1.0,0.185,0.468,0.6809999999999999,0.578,-0.47100000000000003,0.324,23.0,1.9,2.4,-3.0,-0.5,9.0,17.0,365.0,3.0,-0.136,0.481,-0.008,0.512,-0.541,0.385
27.0,4.7,5.8,0.0,0.1,8.0,7.0,314.0,1.0,0.096,0.434,0.114,0.429,0.025,0.455,26.0,1.9,2.4,-1.2,-0.5,9.0,17.0,449.0,2.0,0.062,0.465,0.21600000000000005,0.523,-0.098,0.405
28.0,0.5,-1.6,0.0,0.0,32.0,8.0,354.0,1.0,0.055,0.5,0.204,0.5329999999999999,-0.055999999999999994,0.475,11.0,1.9,2.4,2.1,-0.5,9.0,17.0,175.0,3.0,-0.22899999999999998,0.333,-0.282,0.313,-0.14,0.368
42.0,4.7,6.4,-3.9,-0.4,2.0,3.0,488.0,0.0,0.361,0.514,0.389,0.513,0.325,0.516,21.0,-4.7,-0.9,-1.4,0.1,4.0,23.0,307.0,1.0,-0.009000000000000001,0.475,-0.133,0.474,0.217,0.476
35.0,5.5,5.5,-3.9,0.2,15.0,9.0,392.0,1.0,0.29100000000000004,0.591,0.391,0.556,0.221,0.615,29.0,-4.7,-0.9,-0.2,0.1,4.0,23.0,281.0,1.0,0.128,0.45,0.226,0.487,-0.055,0.381
34.0,1.9,2.4,-3.9,-0.5,9.0,17.0,487.0,0.0,0.265,0.517,0.397,0.545,0.184,0.5,20.0,-4.7,-0.9,0.0,0.1,4.0,23.0,421.0,3.0,-0.087,0.541,-0.114,0.604,-0.037000000000000005,0.423
27.0,-2.1,-5.6,-3.9,-0.2,10.0,25.0,363.0,0.0,0.111,0.508,0.124,0.487,0.09300000000000001,0.5379999999999999,23.0,-4.7,-0.9,3.7,0.1,4.0,23.0,426.0,1.0,-0.006999999999999999,0.421,0.1,0.49,-0.2,0.29600000000000004
41.0,0.5,-1.6,-3.9,0.0,32.0,8.0,366.0,0.0,0.242,0.459,0.595,0.568,-0.11199999999999999,0.35100000000000003,21.0,-4.7,-0.9,2.1,0.1,4.0,23.0,326.0,2.0,-0.204,0.383,-0.114,0.417,-0.562,0.25
37.0,4.7,6.4,-0.2,-0.4,2.0,3.0,369.0,0.0,0.251,0.541,0.462,0.622,-0.075,0.417,30.0,5.5,5.5,-1.4,0.2,15.0,9.0,397.0,1.0,0.115,0.467,0.272,0.512,-0.223,0.368
34.0,-0.2,3.4,-0.2,-0.1,1.0,20.0,377.0,1.0,0.204,0.512,0.45899999999999996,0.5870000000000001,-0.14,0.412,24.0,5.5,5.5,-3.4,0.2,15.0,9.0,424.0,1.0,0.16,0.5589999999999999,0.102,0.487,0.273,0.7
30.0,4.7,6.4,-3.0,-0.4,2.0,3.0,403.0,0.0,0.273,0.557,0.693,0.6759999999999999,-0.374,0.375,16.0,-0.6,2.3,-1.4,0.1,23.0,10.0,327.0,0.0,0.098,0.5,0.158,0.532,-0.025,0.435
40.0,-7.8,-5.0,-3.0,-0.5,17.0,30.0,570.0,3.0,0.066,0.537,0.17600000000000002,0.588,-0.115,0.452,39.0,-0.6,2.3,-2.3,0.1,23.0,10.0,380.0,0.0,0.154,0.446,0.36,0.465,-0.132,0.419
38.0,4.7,5.8,-3.0,0.1,8.0,7.0,383.0,0.0,0.353,0.475,0.564,0.5479999999999999,-0.114,0.316,25.0,-0.6,2.3,-1.2,0.1,23.0,10.0,506.0,2.0,0.001,0.468,0.12300000000000001,0.483,-0.33399999999999996,0.429
30.0,-2.1,-5.6,-3.0,-0.2,10.0,25.0,437.0,2.0,0.017,0.449,0.051,0.429,-0.071,0.5,26.0,-0.6,2.3,3.7,0.1,23.0,10.0,371.0,1.0,0.001,0.403,-0.11800000000000001,0.419,0.215,0.375
23.0,-0.6,0.6,-3.0,-0.4,3.0,21.0,437.0,0.0,0.237,0.547,0.4,0.59,-0.019,0.48,16.0,-0.6,2.3,-0.9,0.1,23.0,10.0,373.0,1.0,0.013999999999999999,0.46,-0.10400000000000001,0.395,0.193,0.56
23.0,-4.7,-0.9,-3.0,0.1,4.0,23.0,386.0,0.0,0.14,0.448,0.401,0.528,-0.28600000000000003,0.318,22.0,-0.6,2.3,-3.9,0.1,23.0,10.0,388.0,1.0,0.071,0.473,0.244,0.617,-0.23,0.222
